ID	Record Type	Order	Family	Subfamily	Insect Species	Symbiont Phylum	Symbiont Order	Symbiont Genus	Symbiont Rank	Symbiont Taxon	Symbiont Name	Classification	Localization	Function	Transmission mode	Symbiont Seq	Reference	doi	note
584	Symbiont	Hemiptera	Aleyrodidae	Aleyrodinae	Clastoptera arizonana	Pseudomonadota	Burkholderiales	Candidatus Zinderia	Species	Candidatus Zinderia insecticola	Candidatus Zinderia insecticola	Bacteria	Unknown	Zinderia had gene homologs for the production of tryptophan, methionine, and histidine	Unknown	None	Functional Convergence in Reduced Genomes of Bacterial Symbionts Spanning 201 My of Evolution		None
585	Symbiont	Coleoptera	Bostrichidae	Lyctinae	Sitophilus oryzae	Pseudomonadota	Enterobacterales	Candidatus Sodalis	Species	Sodalis pierantonius	Sodalis pierantonius	Bacteria	Intracellular	produce vitamins and essential amino acids required for insect development and cuticle biosynthesis	Unknown	None	The transposable element-rich genome of the cereal pest Sitophilus oryzae		None
586	Metagenome	Diptera	Tephritidae	Dacinae	Bactrocera dorsalis	None	None	None	None	None	Gut microbiota	Bacteria	Unknown	symbiotic bacteria may contribute to nitrogen transformation in the larvae of B. dorsalis in the enclosed environment of fruit pulp,core bacteria mediated essential amino acid (arginine excluded) biosynthesis by ammonium assimilation and transamination	Unknown	SRR15912147-SRR15912149,SRR15912735-SRR15912743	Gut symbiotic bacteria are involved in nitrogen recycling in the tephritid fruit fly Bactrocera dorsalis		None
587	Symbiont	Diptera	Tephritidae	Dacinae	Bactrocera dorsalis	Pseudomonadota	Enterobacterales	Morganella	Species	Morganella morganii	Morganella morganii	Bacteria	Unknown	may hydrolysing nitrogenous waste and providing metabolizable nitrogen for B. dorsalis	Unknown	SRR15912144-SRR15912146	Gut symbiotic bacteria are involved in nitrogen recycling in the tephritid fruit fly Bactrocera dorsalis		None
588	Symbiont	Diptera	Tephritidae	Dacinae	Bactrocera dorsalis	Pseudomonadota	Enterobacterales	Klebsiella	Species	Klebsiella oxytoca	Klebsiella oxytoca	Bacteria	Unknown	may hydrolysing nitrogenous waste and providing metabolizable nitrogen for B. dorsalis	Unknown	SRR15912141-SRR15912143	Gut symbiotic bacteria are involved in nitrogen recycling in the tephritid fruit fly Bactrocera dorsalis		None
589	Amplicon	Lepidoptera	Pyralidae	Galleriinae	Galleria mellonella	Pseudomonadota	Moraxellales	Acinetobacter	Genus	Acinetobacter	Acinetobacter	Bacteria	Unknown	play a key role in the polyethylene biodegradation process	Unknown	SRR9700118-SRR9700137	Role of the intestinal microbiome in low-density polyethylene degradation by caterpillar larvae of the greater wax moth, Galleria mellonella		None
590	Symbiont	Thysanoptera	Thripidae	Thripinae	Frankliniella occidentalis	Pseudomonadota	Enterobacterales	Erwinia	Genus	Erwinia	Erwinia	Bacteria	Unknown	the time to maturity is shorter and the oviposi-tion rate is higher in thrips with bacte	Mix-mode	None	Diet-dependent effects of gut bacteria on their insect host: the symbiosis of Erwinia sp. and western flower thrips.		None
591	Symbiont	Lepidoptera	Pyralidae	Galleriinae	Phyllonorycter blancardella	Pseudomonadota	Rickettsiales	Wolbachia	Genus	Wolbachia	Wolbachia	Bacteria	Intracellular	P. blancardella relies on bacterial endosymbionts (possibly Wolbachia) to manipulate the physiology of its host plant, resulting in the green-island phenotype	Unknown	None	Plant green-island phenotype induced by leaf-miners is mediated by bacterial symbionts		None
592	Symbiont	Coleoptera	Bostrichidae	Lyctinae	Adalia bipunctata	Pseudomonadota	Rickettsiales	Wolbachia	Genus	Wolbachia	Wolbachia	Bacteria	Intracellular	kill male hosts during embryogenesis	Unknown	None	Male–killing Wolbachia in two species of insect		None
593	Symbiont	Lepidoptera	Pyralidae	Galleriinae	Acraea encedon	Pseudomonadota	Rickettsiales	Wolbachia	Genus	Wolbachia	Wolbachia	Bacteria	Intracellular	kill male hosts during embryogenesis	Unknown	None	Male–killing Wolbachia in two species of insect		None
594	Symbiont	Hemiptera	Aleyrodidae	Aleyrodinae	Acyrthosiphon pisum	Pseudomonadota	Enterobacterales	Candidatus Regiella insecticola	Genus	Candidatus Regiella insecticola	Candidatus Regiella insecticola	Bacteria	Unknown	Regiella reduces winged offspring production and changes the timing of sexual morph production	Unknown	None	Symbiont modifies host life-history traits that affect gene flow		None
595	Symbiont	Coleoptera	Bostrichidae	Lyctinae	Psylliodes chrysocephala	Pseudomonadota	Enterobacterales	Pantoea	Genus	Pantoea	Pantoea	Bacteria	Unknown	contribute to detoxification of toxic isothiocyanates	Unknown	None	Gut microbiota degrades toxic isothiocyanates in a flea beetle pest		None
596	Symbiont	Hemiptera	Aleyrodidae	Aleyrodinae	Rhodnius prolixus	Actinomycetota	Mycobacteriales	Rhodococcus	Species	Rhodococcus rhodnii	Rhodococcus rhodnii ATCC 35071	Bacteria	Unknown	Rhodnius prolixus harbouring R. rhodnii developed faster, had higher survival, and laid more eggs	Unknown	GCA_008011915.1	Using axenic and gnotobiotic insects to examine the role of different microbes on the development and reproduction of the kissing bug Rhodnius prolixus (Hemiptera: Reduviidae)		None
597	Amplicon	Coleoptera	Bostrichidae	Lyctinae	Oryzaephilus surinamensis	Bacteroidota	None	None	class	Bacteroidia	Bacteroidia	Bacteria	Intracellular	affect cuticle thickness, melanization and hydrocarbon profile, enhancing desiccation resistance and thereby strongly improving fitness under dry conditions	Unknown	MF183956-MF183966	Ancient symbiosis confers desiccation resistance to stored grain pest beetles		None
598	Metagenome	Coleoptera	Bostrichidae	Lyctinae	Hylobius abietis	Pseudomonadota	Enterobacterales	Enterobacteriaceae	Genus	Enterobacteriaceae	Enterobacteriaceae	Bacteria	Unknown	degrade the diterpene acids of Norway spruce	Unknown	mgm4692500.3, mgm4692501.3,mgm4692502.3(http://metagenomics.anl.gov)	Gut microbiota of the pine weevil degrades conifer diterpenes and increases insect fitness		None
599	Symbiont	Diptera	Glossinidae	None	Scaptomyza nigrita	Pseudomonadota	Pseudomonadales	Pseudomonas	Genus	Pseudomonas	Pseudomonas	Bacteria	Unknown	increased S. nigrita herbivory in bittercress，adult S. nigrita feeding was promoted by a P. fluorescens group strain, while larval feeding was promoted by a P. syringae group strain	Unknown	None	Diversity and abundance of phyllosphere bacteria are linked to insect herbivory		None
600	Symbiont	Hymenoptera	Formicidae	Pseudomyrmecinae	Camponotus	Pseudomonadota	Enterobacterales	Candidatus Blochmanniella	Species	Blochmannia floridanus	Blochmannia floridanus	Bacteria	Intracellular	Blochmannia provide essential amino acids to its host,Camponotus floridanus, and that it may also play a role in nitrogen recycling via its functional urease	Unknown	None	Nutritional upgrading for omnivorous carpenter ants by the endosymbiont Blochmannia		None
601	Symbiont	Coleoptera	Bostrichidae	Lyctinae	Oryzaephilus surinamensis	Pseudomonadota	Rickettsiales	None	Genus	Wolbachia	Wolbachia strain wSur	Bacteria	Unknown	causing cytoplasmic incompatibility  but not male-killing in a grain pest beetle	Unknown	None	Wolbachia causes cytoplasmic incompatibility but not male-killing in a grain pest beetle		None
602	Symbiont	Coleoptera	Bostrichidae	Lyctinae	Curculio sikkimensis	Pseudomonadota	Enterobacterales	Curculioniphilus	Genus	Curculioniphilus	Curculioniphilus	Bacteria	Unknown	Unknown	Unknown	AB559917-AB559928	Diversity and infection prevalence of endosymbionts in natural populations of the chestnut weevil: relevance of local climate and host plants		None
603	Symbiont	Coleoptera	Bostrichidae	Lyctinae	Curculio sikkimensis	Pseudomonadota	Enterobacterales	Sodalis	Genus	Sodalis	Sodalis	Bacteria	Unknown	Unknown	Unknown	None	Diversity and infection prevalence of endosymbionts in natural populations of the chestnut weevil: relevance of local climate and host plants		None
604	Symbiont	Coleoptera	Bostrichidae	Lyctinae	Curculio sikkimensis	Pseudomonadota	Enterobacterales	Serratia	Genus	Serratia	Serratia	Bacteria	Unknown	Unknown	Unknown	None	Diversity and infection prevalence of endosymbionts in natural populations of the chestnut weevil: relevance of local climate and host plants		None
605	Symbiont	Coleoptera	Bostrichidae	Lyctinae	Curculio sikkimensis	Pseudomonadota	Rickettsiales	Wolbachia	Genus	Wolbachia	Wolbachia	Bacteria	Intracellular	Unknown	Vertical	None	Diversity and infection prevalence of endosymbionts in natural populations of the chestnut weevil: relevance of local climate and host plants		None
606	Symbiont	Coleoptera	Bostrichidae	Lyctinae	Curculio sikkimensis	Pseudomonadota	Rickettsiales	Rickettsia	Genus	Rickettsia	Rickettsia	Bacteria	Intracellular	Unknown	Vertical	None	Diversity and infection prevalence of endosymbionts in natural populations of the chestnut weevil: relevance of local climate and host plants		None
607	Symbiont	Coleoptera	Bostrichidae	Lyctinae	Curculio sikkimensis	Mycoplasmatota	Entomoplasmatales	Spiroplasma	Genus	Spiroplasma	Spiroplasma	Bacteria	Unknown	Unknown	Unknown	None	Diversity and infection prevalence of endosymbionts in natural populations of the chestnut weevil: relevance of local climate and host plants		None
608	Amplicon	Hemiptera	Aleyrodidae	Aleyrodinae	Pyrrhocoris apterus	Actinomycetota	Coriobacteriales	Coriobacterium	Species	Coriobacterium glomerans	Coriobacterium glomerans	Bacteria	Unknown	could play an important role for the insect by degrading complex dietary components, providing nutrient supplementation, or detoxifying noxious chemicals (e.g. cyclopropenoic fatty acids or gossypol) in the diet	Unknown	FJ554832	Geographical and ecological stability of the symbiotic mid-gut microbiota in European firebugs, Pyrrhocoris apterus (Hemiptera, Pyrrhocoridae)		None
609	Amplicon	Hemiptera	Aleyrodidae	Aleyrodinae	Pyrrhocoris apterus	Actinomycetota	Eggerthellales	Gordonibacter	Genus	Gordonibacter	Gordonibacter sp. clone KP20W2	Bacteria	Unknown	could play an important role for the insect by degrading complex dietary components, providing nutrient supplementation, or detoxifying noxious chemicals (e.g. cyclopropenoic fatty acids or gossypol) in the diet	Unknown	JX406494	Geographical and ecological stability of the symbiotic mid-gut microbiota in European firebugs, Pyrrhocoris apterus (Hemiptera, Pyrrhocoridae)		None
610	Amplicon	Hemiptera	Aleyrodidae	Aleyrodinae	Pyrrhocoris apterus	Bacillota	Eubacteriales	Clostridium	Genus	Clostridium	Clostridium sp. clone KP20W3	Bacteria	Unknown	could play an important role for the insect by degrading complex dietary components, providing nutrient supplementation, or detoxifying noxious chemicals (e.g. cyclopropenoic fatty acids or gossypol) in the diet	Unknown	JX406495	Geographical and ecological stability of the symbiotic mid-gut microbiota in European firebugs, Pyrrhocoris apterus (Hemiptera, Pyrrhocoridae)		None
611	Amplicon	Hemiptera	Aleyrodidae	Aleyrodinae	Pyrrhocoris apterus	Bacillota	Lactobacillales	Lactococcus	Species	Lactococcus lactis	Lactococcus sp. clone KP20W4	Bacteria	Unknown	could play an important role for the insect by degrading complex dietary components, providing nutrient supplementation, or detoxifying noxious chemicals (e.g. cyclopropenoic fatty acids or gossypol) in the diet	Unknown	JX406496	Geographical and ecological stability of the symbiotic mid-gut microbiota in European firebugs, Pyrrhocoris apterus (Hemiptera, Pyrrhocoridae)		None
612	Amplicon	Hemiptera	Aleyrodidae	Aleyrodinae	Pyrrhocoris apterus	Pseudomonadota	Rickettsiales	None	Species	Rickettsiales bacterium	Rickettsiales bacterium clone KP20W5	Bacteria	Intracellular	could play an important role for the insect by degrading complex dietary components, providing nutrient supplementation, or detoxifying noxious chemicals (e.g. cyclopropenoic fatty acids or gossypol) in the diet	Vertical	JX406497	Geographical and ecological stability of the symbiotic mid-gut microbiota in European firebugs, Pyrrhocoris apterus (Hemiptera, Pyrrhocoridae)		None
613	Amplicon	Hemiptera	Aleyrodidae	Aleyrodinae	Pyrrhocoris apterus	Pseudomonadota	Enterobacterales	Klebsiella	Genus	Klebsiella	Klebsiella sp. clone KP20W6	Bacteria	Unknown	could play an important role for the insect by degrading complex dietary components, providing nutrient supplementation, or detoxifying noxious chemicals (e.g. cyclopropenoic fatty acids or gossypol) in the diet	Unknown	JX406498	Geographical and ecological stability of the symbiotic mid-gut microbiota in European firebugs, Pyrrhocoris apterus (Hemiptera, Pyrrhocoridae)		None
614	Amplicon	Hemiptera	Aleyrodidae	Aleyrodinae	Pyrrhocoris apterus	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Unknown	associated with prolonged survival to adulthood in A. tomentosus	Unknown	KF931405–KF931627	Partner associations across sympatric broad-headed bug species and their environmentally acquired bacterial symbionts		None
615	Metagenome	Hymenoptera	Formicidae	Pseudomyrmecinae	Pseudomyrmex	None	None	None	None	None	ant microbiota	Bacteria and Fungi	Intracellular and Extracellular	may be contributing to nitrogen enrichment of its ant hosts through urease activity	Unknown	SRP128534	Dietary specialization in mutualistic acacia-ants affects relative abundance but not identity of host-associated bacteria		None
616	Amplicon	Blattodea	Rhinotermitidae	Heterotermitinae	Reticulitermes flavipes	None	None	None	None	None	hindgut lumen prokaryotic microbiota	Bacteria and Fungi	Intracellular and Extracellular	thrives on recalcitrant lignocellulosic diets through nutritional symbioses with gut-dwelling prokaryotes and eukaryotes	Unknown	ERR215681	The hindgut lumen prokaryotic microbiota of the termite Reticulitermes flavipes and its responses to dietary lignocellulose composition		None
617	Symbiont	Hemiptera	Aleyrodidae	Aleyrodinae	Lachninae	Pseudomonadota	Enterobacterales	Buchnera	Species	Buchnera aphidicola	Buchnera aphidicola	Bacteria	Intracellular	Unknown	Vertical	GCA_900128725.1	Buchnera has changed flatmate but the repeated replacement of co-obligate symbionts is not associated with the ecological expansions of their aphid hosts		None
618	Symbiont	Hemiptera	Aleyrodidae	Aleyrodinae	Lachninae	Pseudomonadota	Enterobacterales	Serratia	Species	Serratia symbiotica	Serratia symbiotica	Bacteria	Unknown	Unknown	Unknown	GCA_900155695.1	Buchnera has changed flatmate but the repeated replacement of co-obligate symbionts is not associated with the ecological expansions of their aphid hosts		None
619	Symbiont	Hemiptera	Aleyrodidae	Aleyrodinae	Lachninae	Pseudomonadota	Enterobacterales	Buchnera	Species	Buchnera aphidicola	Buchnera aphidicola	Bacteria	Intracellular	Unknown	Vertical	GCA_900128735.1	Buchnera has changed flatmate but the repeated replacement of co-obligate symbionts is not associated with the ecological expansions of their aphid hosts		None
620	Symbiont	Hemiptera	Aleyrodidae	Aleyrodinae	Lachninae	Uroviricota	None	Sendosyvirus	Species	Bacteriophage APSE-7	Bacteriophage APSE-7	Virus	Unknown	Unknown	Unknown	GCA_902859655.1	Buchnera has changed flatmate but the repeated replacement of co-obligate symbionts is not associated with the ecological expansions of their aphid hosts		None
