ID	Run	Assay Type	BioSample	Bytes	Center Name	Instrument	LibraryLayout	LibrarySelection	Platform	BioProject	geo_loc_name_country	geo_loc_name_country_continent	Collection_Date	geo_loc_name	BioSampleModel	lat_lon	Host	Host Order	Host Family	Isolation	Description	Doi
773	SRR15276538	WGS	SAMN20181673	1238686825	GOETHE UNIVERSITY FRANKFURT AM MAIN/GERMANY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA744378	Brazil	South America	2019-02	Brazil: Belo Horizonte	MIMS.me,MIGS/MIMS/MIMARKS.host-associated	19.92097 S 43.95264 W	Rhodnius prolixus	Hemiptera	Reduviidae	None	None	None
774	SRR15276539	WGS	SAMN20181637	2095002277	GOETHE UNIVERSITY FRANKFURT AM MAIN/GERMANY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA744378	Brazil	South America	2019-02	Brazil: Belo Horizonte	MIMS.me,MIGS/MIMS/MIMARKS.host-associated	19.92097 S 43.95264 W	Rhodnius prolixus	Hemiptera	Reduviidae	None	None	None
775	SRR15276540	WGS	SAMN20181671	634460037	GOETHE UNIVERSITY FRANKFURT AM MAIN/GERMANY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA744378	Brazil	South America	2019-02	Brazil: Belo Horizonte	MIMS.me,MIGS/MIMS/MIMARKS.host-associated	19.92097 S 43.95264 W	Rhodnius prolixus	Hemiptera	Reduviidae	None	None	None
776	SRR15276541	WGS	SAMN20181669	926356280	GOETHE UNIVERSITY FRANKFURT AM MAIN/GERMANY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA744378	Brazil	South America	2019-02	Brazil: Belo Horizonte	MIMS.me,MIGS/MIMS/MIMARKS.host-associated	19.92097 S 43.95264 W	Rhodnius prolixus	Hemiptera	Reduviidae	None	None	None
777	SRR15276542	WGS	SAMN20181667	630957281	GOETHE UNIVERSITY FRANKFURT AM MAIN/GERMANY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA744378	Brazil	South America	2019-02	Brazil: Belo Horizonte	MIMS.me,MIGS/MIMS/MIMARKS.host-associated	19.92097 S 43.95264 W	Rhodnius prolixus	Hemiptera	Reduviidae	None	None	None
778	SRR15276543	WGS	SAMN20181665	2481688805	GOETHE UNIVERSITY FRANKFURT AM MAIN/GERMANY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA744378	Brazil	South America	2019-02	Brazil: Belo Horizonte	MIMS.me,MIGS/MIMS/MIMARKS.host-associated	19.92097 S 43.95264 W	Rhodnius prolixus	Hemiptera	Reduviidae	None	None	None
779	SRR15276544	WGS	SAMN20181663	1033751073	GOETHE UNIVERSITY FRANKFURT AM MAIN/GERMANY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA744378	Brazil	South America	2019-02	Brazil: Belo Horizonte	MIMS.me,MIGS/MIMS/MIMARKS.host-associated	19.92097 S 43.95264 W	Rhodnius prolixus	Hemiptera	Reduviidae	None	None	None
780	SRR15276545	WGS	SAMN20181661	1541844728	GOETHE UNIVERSITY FRANKFURT AM MAIN/GERMANY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA744378	Brazil	South America	2019-02	Brazil: Belo Horizonte	MIMS.me,MIGS/MIMS/MIMARKS.host-associated	19.92097 S 43.95264 W	Rhodnius prolixus	Hemiptera	Reduviidae	None	None	None
781	SRR15276546	WGS	SAMN20181659	626092222	GOETHE UNIVERSITY FRANKFURT AM MAIN/GERMANY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA744378	Brazil	South America	2019-02	Brazil: Belo Horizonte	MIMS.me,MIGS/MIMS/MIMARKS.host-associated	19.92097 S 43.95264 W	Rhodnius prolixus	Hemiptera	Reduviidae	None	None	None
782	SRR15276547	WGS	SAMN20181657	1584815482	GOETHE UNIVERSITY FRANKFURT AM MAIN/GERMANY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA744378	Brazil	South America	2019-02	Brazil: Belo Horizonte	MIMS.me,MIGS/MIMS/MIMARKS.host-associated	19.92097 S 43.95264 W	Rhodnius prolixus	Hemiptera	Reduviidae	None	None	None
783	SRR3742170	WGS	SAMN05335686	2203292843	UNIVERSITY OF LIVERPOOL	Illumina MiSeq	PAIRED	RANDOM	ILLUMINA	PRJNA326914	Israel	Asia	2011-11	Israel	MIMS.me,MIGS/MIMS/MIMARKS.host-associated	31.54 N 34.48 E	Bactrocera oleae	Diptera	Tephritidae	None	None	None
784	SRR3742171	WGS	SAMN05335687	1593867577	UNIVERSITY OF LIVERPOOL	Illumina MiSeq	PAIRED	RANDOM	ILLUMINA	PRJNA326914	Israel	Asia	2011-11	Israel	MIMS.me,MIGS/MIMS/MIMARKS.host-associated	31.54 N 34.48 E	Bactrocera oleae	Diptera	Tephritidae	None	None	None
785	SRR13786451	WGS	SAMN18056983	25146691	UNIVERSITY OF OXFORD	Illumina MiSeq	SINGLE	RANDOM PCR	ILLUMINA	PRJNA704818	France	Europe	2015-04-01	France	Metagenome or environmental	43.705043 N 3.863410 E	Hypera postica	Coleoptera	Bostrichidae	larvae pool	None	None
786	SRR13786452	WGS	SAMN18056982	17881112	UNIVERSITY OF OXFORD	Illumina MiSeq	SINGLE	RANDOM PCR	ILLUMINA	PRJNA704818	France	Europe	2015-04-01	France	Metagenome or environmental	43.705043 N 3.863410 E	Hypera postica	Coleoptera	Bostrichidae	larvae pool	None	None
787	SRR13786453	WGS	SAMN18056981	30639243	UNIVERSITY OF OXFORD	Illumina MiSeq	SINGLE	RANDOM PCR	ILLUMINA	PRJNA704818	France	Europe	2015-04-01	France	Metagenome or environmental	43.705043 N 3.863410 E	Hypera postica	Coleoptera	Bostrichidae	larvae pool	None	None
788	SRR13786454	WGS	SAMN18056980	11246365	UNIVERSITY OF OXFORD	Illumina MiSeq	SINGLE	RANDOM PCR	ILLUMINA	PRJNA704818	France	Europe	2015-04-01	France	Metagenome or environmental	43.705043 N 3.863410 E	Hypera postica	Coleoptera	Bostrichidae	larvae pool	None	None
789	SRR13786455	WGS	SAMN18056979	8581378	UNIVERSITY OF OXFORD	Illumina MiSeq	SINGLE	RANDOM PCR	ILLUMINA	PRJNA704818	France	Europe	2015-04-01	France	Metagenome or environmental	43.705043 N 3.863410 E	Hypera postica	Coleoptera	Bostrichidae	larvae pool	None	None
790	SRR13786456	WGS	SAMN18056978	9477033	UNIVERSITY OF OXFORD	Illumina MiSeq	SINGLE	RANDOM PCR	ILLUMINA	PRJNA704818	France	Europe	2015-04-01	France	Metagenome or environmental	43.705043 N 3.863410 E	Hypera postica	Coleoptera	Bostrichidae	larvae pool	None	None
791	SRR13786457	WGS	SAMN18056977	45828965	UNIVERSITY OF OXFORD	Illumina MiSeq	SINGLE	RANDOM PCR	ILLUMINA	PRJNA704818	France	Europe	2015-04-01	France	Metagenome or environmental	43.705043 N 3.863410 E	Hypera postica	Coleoptera	Bostrichidae	larvae pool	None	None
792	SRR13786458	WGS	SAMN18056976	13941189	UNIVERSITY OF OXFORD	Illumina MiSeq	SINGLE	RANDOM PCR	ILLUMINA	PRJNA704818	France	Europe	2015-04-01	France	Metagenome or environmental	43.705043 N 3.863410 E	Hypera postica	Coleoptera	Bostrichidae	larvae pool	None	None
793	SRR13786461	WGS	SAMN18056987	23491436	UNIVERSITY OF OXFORD	Illumina MiSeq	SINGLE	RANDOM PCR	ILLUMINA	PRJNA704818	France	Europe	2015-04-01	France	Metagenome or environmental	43.703736 N 3.858611 E	Hypera postica	Coleoptera	Bostrichidae	larvae pool	None	None
794	SRR13786462	WGS	SAMN18056986	10365276	UNIVERSITY OF OXFORD	Illumina MiSeq	SINGLE	RANDOM PCR	ILLUMINA	PRJNA704818	France	Europe	2015-04-01	France	Metagenome or environmental	43.703736 N 3.858611 E	Hypera postica	Coleoptera	Bostrichidae	larvae pool	None	None
795	SRR13786463	WGS	SAMN18056985	11287902	UNIVERSITY OF OXFORD	Illumina MiSeq	SINGLE	RANDOM PCR	ILLUMINA	PRJNA704818	France	Europe	2015-04-01	France	Metagenome or environmental	43.703736 N 3.858611 E	Hypera postica	Coleoptera	Bostrichidae	larvae pool	None	None
796	SRR13786464	WGS	SAMN18056984	9548334	UNIVERSITY OF OXFORD	Illumina MiSeq	SINGLE	RANDOM PCR	ILLUMINA	PRJNA704818	France	Europe	2015-04-01	France	Metagenome or environmental	43.705043 N 3.863410 E	Hypera postica	Coleoptera	Bostrichidae	larvae pool	None	None
797	SRR13786465	WGS	SAMN18056975	8500439	UNIVERSITY OF OXFORD	Illumina MiSeq	SINGLE	RANDOM PCR	ILLUMINA	PRJNA704818	France	Europe	2015-04-01	France	Metagenome or environmental	43.705043 N 3.863410 E	Hypera postica	Coleoptera	Bostrichidae	larvae pool	None	None
798	SRR13786466	WGS	SAMN18056974	12793101	UNIVERSITY OF OXFORD	Illumina MiSeq	SINGLE	RANDOM PCR	ILLUMINA	PRJNA704818	France	Europe	2015-04-01	France	Metagenome or environmental	43.705043 N 3.863410 E	Hypera postica	Coleoptera	Bostrichidae	larvae pool	None	None
799	DRR252954	WGS	SAMD00255520	16845508	AIST	Illumina MiSeq	PAIRED	RANDOM	ILLUMINA	PRJDB10724	uncalculated	uncalculated	not applicable	not applicable	MIMS.me.host-associated	not applicable	Oryzaephilus surinamensis	Coleoptera	Silvanidae	None	None	None
800	DRR252955	WGS	SAMD00255521	928701858	AIST	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJDB10724	uncalculated	uncalculated	not applicable	not applicable	MIMS.me.host-associated	not applicable	Oryzaephilus surinamensis	Coleoptera	Silvanidae	None	None	None
801	SRR19201353	WGS	SAMN28175366	3441252719	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Germany	Europe	2014	Germany: Berlin	Metagenome or environmental	missing	Dinoderus porcellus	Coleoptera	Bostrichidae	beetle abdomen	None	None
802	SRR19201354	WGS	SAMN28175365	3362353794	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 3000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Japan	Asia	2016-04-12	Japan: ita	Metagenome or environmental	missing	Dinoderus minutus	Coleoptera	Bostrichidae	beetle abdomen	None	None
803	SRR19201355	WGS	SAMN28175365	6935015250	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Japan	Asia	2016-04-12	Japan: ita	Metagenome or environmental	missing	Dinoderus minutus	Coleoptera	Bostrichidae	beetle abdomen	None	None
804	SRR19201356	WGS	SAMN28175364	3844230325	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Germany	Europe	2014	Germany: Berlin	Metagenome or environmental	missing	Dinoderus bifoveolatus	Coleoptera	Bostrichidae	beetle abdomen	None	None
805	SRR19201358	WGS	SAMN28175387	3212411468	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 3000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Germany	Europe	2018-07-01	Germany: University of Hohenheim	Metagenome or environmental	missing	Sinoxylon	Coleoptera	Bostrichidae	beetle abdomen	None	None
806	SRR19201359	WGS	SAMN28175386	3253798032	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 3000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	United Arab Emirates	Asia	2005-06-05	United Arab Emirates: Emirate of Fujairah	Metagenome or environmental	missing	Sinoxylon	Coleoptera	Bostrichidae	beetle abdomen	None	None
807	SRR19201360	WGS	SAMN28175385	3183789100	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 3000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Japan	Asia	2020-04-26	Japan: Yokohama	Metagenome or environmental	missing	Sinoxylon	Coleoptera	Bostrichidae	beetle abdomen	None	None
808	SRR19201361	WGS	SAMN28175384	3012051117	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 3000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Germany	Europe	2018-07-01	Germany: University of Hohenheim	Metagenome or environmental	missing	Sinoxylon	Coleoptera	Bostrichidae	beetle abdomen	None	None
809	SRR19201362	WGS	SAMN28175383	9682931510	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Germany	Europe	2016-04-01	Germany: Mannheim	Metagenome or environmental	missing	Sinoxylon anale	Coleoptera	Bostrichidae	beetle abdomen	None	None
810	SRR19201363	WGS	SAMN28175382	3106140936	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 3000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Yemen	Asia	2001-07-12	Yemen: Kawd al-Abadil	Metagenome or environmental	missing	Calopertha truncatula	Coleoptera	Bostrichidae	beetle abdomen	None	None
811	SRR19201365	WGS	SAMN28175362	981468080	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 3000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Germany	Europe	2015	Germany: Berlin	Metagenome or environmental	missing	Lyctus brunneus	Coleoptera	Bostrichidae	beetle abdomen	None	None
812	SRR19201367	WGS	SAMN28175379	3252746245	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 3000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Germany	Europe	2018-07-01	Germany: University of Hohenheim	Metagenome or environmental	missing	Micrapate scabrata	Coleoptera	Bostrichidae	beetle abdomen	None	None
813	SRR19201368	WGS	SAMN28175378	3257173910	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 3000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Japan	Asia	2020-08-08	Japan: Kobe	Metagenome or environmental	missing	Lichenophanes	Coleoptera	Bostrichidae	beetle abdomen	None	None
814	SRR19201369	WGS	SAMN28175377	5401404240	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Germany	Europe	2016-05-01	Germany: Mannheim	Metagenome or environmental	missing	Heterobostrychus hamatipennis	Coleoptera	Bostrichidae	beetle abdomen	None	None
815	SRR19201370	WGS	SAMN28175376	4502462277	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 3000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Japan	Asia	2016-09-12	Japan: Koyoto	Metagenome or environmental	missing	Heterobostrychus aequalis	Coleoptera	Bostrichidae	beetle abdomen	None	None
816	SRR19201371	WGS	SAMN28175374	3715260480	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 3000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Yemen	Asia	1992-08-01	Yemen: Amrn	Metagenome or environmental	missing	Bostrychoplites normandi	Coleoptera	Bostrichidae	beetle abdomen	None	None
817	SRR19201372	WGS	SAMN28175375	3855463701	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 3000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Yemen	Asia	2001-09-15	Yemen: Al Kawd	Metagenome or environmental	missing	Bostrychoplites zickeli	Coleoptera	Bostrichidae	beetle abdomen	None	None
818	SRR19201373	WGS	SAMN28175373	3619801606	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 3000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Czech Republic	Europe	2020	Czech Republic: Ostrovaice	Metagenome or environmental	missing	Bostrichus capucinus	Coleoptera	Bostrichidae	beetle abdomen	None	None
819	SRR19201374	WGS	SAMN28175372	3372336218	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 3000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	USA	North America	1988-06-15	USA: Lubbock county\, TX	Metagenome or environmental	missing	Amphicerus bicaudatus	Coleoptera	Bostrichidae	beetle abdomen	None	None
820	SRR19201375	WGS	SAMN28175371	3830727449	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 3000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	USA	North America	1994	USA: Riverside county\, CA	Metagenome or environmental	missing	Dinapate wrightii	Coleoptera	Bostrichidae	beetle abdomen	None	None
821	SRR19201376	WGS	SAMN28175363	3154763015	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 3000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Germany	Europe	2020	Germany: Engelstadt	Metagenome or environmental	missing	Lyctus cavicollis	Coleoptera	Bostrichidae	beetle abdomen	None	None
822	SRR19201377	WGS	SAMN28175370	2678740051	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 3000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	United Arab Emirates	Asia	2006-03-22	United Arab Emirates: Emirate of Sharjah	Metagenome or environmental	missing	Xylomedes rufocoronata	Coleoptera	Bostrichidae	beetle abdomen	None	None
823	SRR19201378	WGS	SAMN28175369	3407340191	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 3000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Yemen	Asia	1992-06-29	Yemen: Mabar	Metagenome or environmental	missing	Phonapate nitidipennis	Coleoptera	Bostrichidae	beetle abdomen	None	None
824	SRR19201379	WGS	SAMN28175368	2515326020	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 3000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	New Zealand	Oceania	2020	New Zealand: Auckland	Metagenome or environmental	missing	Euderia squamosa	Coleoptera	Bostrichidae	beetle abdomen	None	None
825	SRR19201380	WGS	SAMN28175367	1065110941	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Germany	Europe	2014	Germany: Berlin	Metagenome or environmental	missing	Rhyzopertha dominica	Coleoptera	Bostrichidae	beetle abdomen	None	None
826	SRR19201381	WGS	SAMN28175367	3775815408	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Germany	Europe	2014	Germany: Berlin	Metagenome or environmental	missing	Rhyzopertha dominica	Coleoptera	Bostrichidae	beetle abdomen	None	None
827	SRR19201382	WGS	SAMN28175366	4847306350	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Germany	Europe	2014	Germany: Berlin	Metagenome or environmental	missing	Dinoderus porcellus	Coleoptera	Bostrichidae	beetle abdomen	None	None
828	SRR19201383	WGS	SAMN28175366	7983319220	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Germany	Europe	2014	Germany: Berlin	Metagenome or environmental	missing	Dinoderus porcellus	Coleoptera	Bostrichidae	beetle abdomen	None	None
829	SRR19201384	WGS	SAMN28175366	997083617	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Germany	Europe	2014	Germany: Berlin	Metagenome or environmental	missing	Dinoderus porcellus	Coleoptera	Bostrichidae	beetle abdomen	None	None
830	SRR19201387	WGS	SAMN28175361	3650826590	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 3000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Japan	Asia	2016-03-18	Japan: Tokyo	Metagenome or environmental	missing	Lyctus africanus	Coleoptera	Bostrichidae	beetle abdomen	None	None
831	SRR19201388	WGS	SAMN28175360	4450944576	JOHANNES GUTENBERG-UNIVERSITY MAINZ	Illumina HiSeq 3000	PAIRED	RANDOM	ILLUMINA	PRJNA836854	Germany	Europe	2020-06-21	Germany: Engelstadt	Metagenome or environmental	missing	Trogoxylon	Coleoptera	Bostrichidae	beetle abdomen	None	None
832	SRR24540813	WGS	SAMN33900233	1137742352	USDA	HiSeq X Ten	PAIRED	RANDOM	ILLUMINA	PRJNA948024	USA	North America	2018-06	USA:TEXAS	Metagenome or environmental	not collected	Musca domestica	Diptera	Muscidae	Dairy Barns	None	None
833	SRR24540814	WGS	SAMN33900232	1293159715	USDA	HiSeq X Ten	PAIRED	RANDOM	ILLUMINA	PRJNA948024	USA	North America	2018-06	USA:TEXAS	Metagenome or environmental	not collected	Musca domestica	Diptera	Muscidae	Dairy Barns	None	None
834	SRR24540842	WGS	SAMN33900177	1142484560	USDA	HiSeq X Ten	PAIRED	RANDOM	ILLUMINA	PRJNA948024	USA	North America	2018-06	USA:TEXAS	Metagenome or environmental	not collected	Musca domestica	Diptera	Muscidae	Dairy Barns	None	None
835	SRR24540843	WGS	SAMN33900176	1407315979	USDA	HiSeq X Ten	PAIRED	RANDOM	ILLUMINA	PRJNA948024	USA	North America	2018-06	USA:TEXAS	Metagenome or environmental	not collected	Musca domestica	Diptera	Muscidae	Dairy Barns	None	None
836	SRR24540845	WGS	SAMN33900175	623379498	USDA	HiSeq X Ten	PAIRED	RANDOM	ILLUMINA	PRJNA948024	USA	North America	2018-06	USA:TEXAS	Metagenome or environmental	not collected	Musca domestica	Diptera	Muscidae	Dairy Barns	None	None
837	SRR24540846	WGS	SAMN33900174	846664201	USDA	HiSeq X Ten	PAIRED	RANDOM	ILLUMINA	PRJNA948024	USA	North America	2018-06	USA:TEXAS	Metagenome or environmental	not collected	Musca domestica	Diptera	Muscidae	Dairy Barns	None	None
838	SRR24540847	WGS	SAMN33900173	881235067	USDA	HiSeq X Ten	PAIRED	RANDOM	ILLUMINA	PRJNA948024	USA	North America	2018-06	USA:TEXAS	Metagenome or environmental	not collected	Musca domestica	Diptera	Muscidae	Dairy Barns	None	None
839	SRR24540855	WGS	SAMN33900148	1642869613	USDA	HiSeq X Ten	PAIRED	RANDOM	ILLUMINA	PRJNA948024	USA	North America	2018-06	USA:TEXAS	Metagenome or environmental	not collected	Musca domestica	Diptera	Muscidae	Dairy Barns	None	None
840	SRR24540926	WGS	SAMN33900262	1381139819	USDA	HiSeq X Ten	PAIRED	RANDOM	ILLUMINA	PRJNA948024	USA	North America	2018-06	USA:TEXAS	Metagenome or environmental	not collected	Musca domestica	Diptera	Muscidae	Dairy Barns	None	None
841	SRR24540927	WGS	SAMN33900261	1559949578	USDA	HiSeq X Ten	PAIRED	RANDOM	ILLUMINA	PRJNA948024	USA	North America	2018-06	USA:TEXAS	Metagenome or environmental	not collected	Musca domestica	Diptera	Muscidae	Dairy Barns	None	None
842	SRR24540929	WGS	SAMN33900259	1276839684	USDA	HiSeq X Ten	PAIRED	RANDOM	ILLUMINA	PRJNA948024	USA	North America	2018-06	USA:TEXAS	Metagenome or environmental	not collected	Musca domestica	Diptera	Muscidae	Dairy Barns	None	None
843	SRR24540930	WGS	SAMN33900258	1023020942	USDA	HiSeq X Ten	PAIRED	RANDOM	ILLUMINA	PRJNA948024	USA	North America	2018-06	USA:TEXAS	Metagenome or environmental	not collected	Musca domestica	Diptera	Muscidae	Dairy Barns	None	None
844	SRR24540931	WGS	SAMN33900257	826599327	USDA	HiSeq X Ten	PAIRED	RANDOM	ILLUMINA	PRJNA948024	USA	North America	2018-06	USA:TEXAS	Metagenome or environmental	not collected	Musca domestica	Diptera	Muscidae	Dairy Barns	None	None
845	SRR24540932	WGS	SAMN33900256	1725729729	USDA	HiSeq X Ten	PAIRED	RANDOM	ILLUMINA	PRJNA948024	USA	North America	2018-06	USA:TEXAS	Metagenome or environmental	not collected	Musca domestica	Diptera	Muscidae	Dairy Barns	None	None
846	SRR24540945	WGS	SAMN33900147	1232473687	USDA	HiSeq X Ten	PAIRED	RANDOM	ILLUMINA	PRJNA948024	USA	North America	2018-06	USA:TEXAS	Metagenome or environmental	not collected	Musca domestica	Diptera	Muscidae	Dairy Barns	None	None
847	SRR24540946	WGS	SAMN33900146	1307041699	USDA	HiSeq X Ten	PAIRED	RANDOM	ILLUMINA	PRJNA948024	USA	North America	2018-06	USA:TEXAS	Metagenome or environmental	not collected	Musca domestica	Diptera	Muscidae	Dairy Barns	None	None
848	SRR25391492	WGS	SAMN36683866	700580137	USDA ARS	NextSeq 2000	PAIRED	RANDOM	ILLUMINA	PRJNA997598	USA	North America	2022-06	USA: Kansas	MIMS.me,MIGS/MIMS/MIMARKS.host-associated	39.18 N 96.57 W	Diptera	Diptera	None	None	None	None
849	SRR25391493	WGS	SAMN36683865	912240984	USDA ARS	NextSeq 2000	PAIRED	RANDOM	ILLUMINA	PRJNA997598	USA	North America	2022-06	USA: Kansas	MIMS.me,MIGS/MIMS/MIMARKS.host-associated	39.18 N 96.57 W	Diptera	Diptera	None	None	None	None
850	SRR25391494	WGS	SAMN36683864	717539893	USDA ARS	NextSeq 2000	PAIRED	RANDOM	ILLUMINA	PRJNA997598	USA	North America	2022-06	USA: Kansas	MIMS.me,MIGS/MIMS/MIMARKS.host-associated	39.18 N 96.57 W	Diptera	Diptera	None	None	None	None
851	SRR25391495	WGS	SAMN36683863	714571784	USDA ARS	NextSeq 2000	PAIRED	RANDOM	ILLUMINA	PRJNA997598	USA	North America	2022-06	USA: Kansas	MIMS.me,MIGS/MIMS/MIMARKS.host-associated	39.18 N 96.57 W	Diptera	Diptera	None	None	None	None
852	SRR25391496	WGS	SAMN36683862	1692033660	USDA ARS	NextSeq 2000	PAIRED	RANDOM	ILLUMINA	PRJNA997598	USA	North America	2022-06	USA: Kansas	MIMS.me,MIGS/MIMS/MIMARKS.host-associated	39.18 N 96.57 W	Diptera	Diptera	None	None	None	None
853	SRR25391497	WGS	SAMN36683861	752019245	USDA ARS	NextSeq 2000	PAIRED	RANDOM	ILLUMINA	PRJNA997598	USA	North America	2022-05	USA: Kansas	MIMS.me,MIGS/MIMS/MIMARKS.host-associated	39.18 N 96.57 W	Diptera	Diptera	None	None	None	None
854	SRR25391498	WGS	SAMN36683890	737248924	USDA ARS	NextSeq 2000	PAIRED	RANDOM	ILLUMINA	PRJNA997598	USA	North America	2022-07	USA: Kansas	MIMS.me,MIGS/MIMS/MIMARKS.host-associated	39.01 N 98.48 W	Diptera	Diptera	None	None	None	None
855	SRR25391499	WGS	SAMN36683889	788007314	USDA ARS	NextSeq 2000	PAIRED	RANDOM	ILLUMINA	PRJNA997598	USA	North America	2022-07	USA: Kansas	MIMS.me,MIGS/MIMS/MIMARKS.host-associated	39.01 N 98.48 W	Diptera	Diptera	None	None	None	None
